"D"	"H"	"P"
"ENSG00000189221"	TRUE	TRUE	TRUE
"ENSG00000189223"	TRUE	FALSE	FALSE
"ENSG00000189227"	FALSE	FALSE	FALSE
"ENSG00000189241"	FALSE	FALSE	FALSE
"ENSG00000189266"	FALSE	FALSE	FALSE
"ENSG00000189283"	FALSE	FALSE	FALSE
"ENSG00000189292"	TRUE	FALSE	FALSE
"ENSG00000189298"	FALSE	FALSE	FALSE
"ENSG00000189306"	FALSE	FALSE	FALSE
"ENSG00000189308"	TRUE	FALSE	FALSE
"ENSG00000189319"	FALSE	FALSE	FALSE
"ENSG00000189320"	TRUE	TRUE	FALSE
"ENSG00000189334"	TRUE	TRUE	FALSE
"ENSG00000189337"	FALSE	FALSE	FALSE
"ENSG00000189339"	FALSE	FALSE	FALSE
"ENSG00000189343"	FALSE	FALSE	FALSE
"ENSG00000189350"	TRUE	TRUE	TRUE
"ENSG00000189362"	FALSE	FALSE	FALSE
"ENSG00000189366"	FALSE	FALSE	FALSE
"ENSG00000189369"	FALSE	FALSE	FALSE
"ENSG00000189376"	FALSE	FALSE	FALSE
"ENSG00000189403"	FALSE	FALSE	FALSE
"ENSG00000189419"	TRUE	FALSE	FALSE
"ENSG00000189423"	FALSE	FALSE	FALSE
"ENSG00000196072"	FALSE	FALSE	FALSE
"ENSG00000196074"	TRUE	FALSE	FALSE
"ENSG00000196081"	TRUE	FALSE	FALSE
"ENSG00000196083"	FALSE	FALSE	FALSE
"ENSG00000196090"	TRUE	TRUE	FALSE
"ENSG00000196091"	TRUE	TRUE	FALSE
"ENSG00000196109"	FALSE	TRUE	FALSE
"ENSG00000196110"	TRUE	FALSE	FALSE
"ENSG00000196116"	FALSE	FALSE	FALSE
"ENSG00000196118"	FALSE	FALSE	FALSE
"ENSG00000196123"	FALSE	FALSE	FALSE
"ENSG00000196126"	TRUE	TRUE	FALSE
"ENSG00000196139"	TRUE	TRUE	FALSE
"ENSG00000196141"	FALSE	FALSE	FALSE
"ENSG00000196150"	FALSE	FALSE	FALSE
"ENSG00000196151"	FALSE	FALSE	FALSE
"ENSG00000196152"	FALSE	FALSE	FALSE
"ENSG00000196154"	FALSE	FALSE	FALSE
"ENSG00000196155"	TRUE	TRUE	FALSE
"ENSG00000196159"	FALSE	FALSE	FALSE
"ENSG00000196167"	TRUE	FALSE	FALSE
"ENSG00000196172"	FALSE	FALSE	FALSE
"ENSG00000196177"	FALSE	FALSE	FALSE
"ENSG00000196182"	FALSE	FALSE	FALSE
"ENSG00000196187"	FALSE	FALSE	FALSE
"ENSG00000196189"	TRUE	FALSE	FALSE
"ENSG00000196196"	TRUE	TRUE	FALSE
"ENSG00000196199"	FALSE	FALSE	FALSE
"ENSG00000196204"	FALSE	FALSE	FALSE
"ENSG00000196205"	FALSE	TRUE	FALSE
"ENSG00000196208"	FALSE	FALSE	FALSE
"ENSG00000196209"	TRUE	TRUE	FALSE
"ENSG00000196214"	FALSE	FALSE	FALSE
"ENSG00000196218"	TRUE	TRUE	FALSE
"ENSG00000196220"	FALSE	TRUE	FALSE
"ENSG00000196227"	FALSE	FALSE	FALSE
"ENSG00000196230"	FALSE	FALSE	FALSE
"ENSG00000196233"	FALSE	FALSE	FALSE
"ENSG00000196235"	FALSE	FALSE	FALSE
"ENSG00000196236"	FALSE	FALSE	FALSE
"ENSG00000196247"	TRUE	FALSE	FALSE
"ENSG00000196262"	FALSE	FALSE	FALSE
"ENSG00000196263"	FALSE	TRUE	FALSE
"ENSG00000196267"	FALSE	FALSE	FALSE
"ENSG00000196268"	FALSE	FALSE	FALSE
"ENSG00000196275"	FALSE	FALSE	FALSE
"ENSG00000196284"	TRUE	TRUE	FALSE
"ENSG00000196290"	FALSE	FALSE	FALSE
"ENSG00000196295"	TRUE	FALSE	FALSE
"ENSG00000196296"	TRUE	TRUE	FALSE
"ENSG00000196305"	FALSE	FALSE	FALSE
"ENSG00000196312"	FALSE	FALSE	FALSE
"ENSG00000196313"	FALSE	FALSE	FALSE
"ENSG00000196323"	TRUE	FALSE	FALSE
"ENSG00000196329"	FALSE	TRUE	FALSE
"ENSG00000196338"	TRUE	TRUE	TRUE
"ENSG00000196345"	FALSE	FALSE	FALSE
"ENSG00000196352"	FALSE	FALSE	FALSE
"ENSG00000196353"	TRUE	TRUE	FALSE
"ENSG00000196355"	TRUE	FALSE	FALSE
"ENSG00000196357"	FALSE	FALSE	FALSE
"ENSG00000196358"	TRUE	TRUE	FALSE
"ENSG00000196363"	FALSE	FALSE	FALSE
"ENSG00000196365"	FALSE	FALSE	FALSE
"ENSG00000196367"	FALSE	FALSE	FALSE
"ENSG00000196368"	TRUE	FALSE	FALSE
"ENSG00000196369"	TRUE	FALSE	FALSE
"ENSG00000196371"	TRUE	FALSE	FALSE
"ENSG00000196372"	FALSE	FALSE	FALSE
"ENSG00000196376"	TRUE	TRUE	FALSE
"ENSG00000196378"	FALSE	FALSE	FALSE
"ENSG00000196381"	FALSE	FALSE	FALSE
"ENSG00000196387"	FALSE	FALSE	FALSE
"ENSG00000196388"	FALSE	FALSE	FALSE
"ENSG00000196391"	FALSE	FALSE	FALSE
"ENSG00000196396"	TRUE	TRUE	FALSE
"ENSG00000196405"	TRUE	TRUE	FALSE
"ENSG00000196409"	FALSE	FALSE	FALSE
"ENSG00000196411"	FALSE	FALSE	FALSE
"ENSG00000196417"	TRUE	TRUE	FALSE
"ENSG00000196418"	FALSE	FALSE	FALSE
"ENSG00000196419"	FALSE	FALSE	FALSE
"ENSG00000196421"	TRUE	TRUE	FALSE
"ENSG00000196422"	FALSE	FALSE	FALSE
"ENSG00000196428"	FALSE	TRUE	FALSE
"ENSG00000196436"	FALSE	FALSE	FALSE
"ENSG00000196437"	FALSE	FALSE	FALSE
"ENSG00000196440"	FALSE	TRUE	FALSE
"ENSG00000196449"	FALSE	FALSE	FALSE
"ENSG00000196453"	FALSE	FALSE	FALSE
"ENSG00000196455"	FALSE	FALSE	FALSE
"ENSG00000196456"	TRUE	TRUE	FALSE
"ENSG00000196458"	FALSE	FALSE	FALSE
"ENSG00000196459"	FALSE	FALSE	FALSE
"ENSG00000196460"	TRUE	TRUE	FALSE
"ENSG00000196465"	TRUE	FALSE	FALSE
"ENSG00000196466"	FALSE	FALSE	FALSE
"ENSG00000196470"	FALSE	FALSE	FALSE
"ENSG00000196476"	FALSE	TRUE	FALSE
"ENSG00000196482"	TRUE	FALSE	FALSE
"ENSG00000196497"	FALSE	FALSE	FALSE
"ENSG00000196498"	FALSE	FALSE	FALSE
"ENSG00000196502"	TRUE	FALSE	FALSE
"ENSG00000196504"	TRUE	FALSE	FALSE
"ENSG00000196505"	FALSE	FALSE	FALSE
"ENSG00000196507"	FALSE	FALSE	FALSE
"ENSG00000196510"	FALSE	FALSE	FALSE
"ENSG00000196511"	TRUE	TRUE	FALSE
"ENSG00000196517"	TRUE	TRUE	FALSE
"ENSG00000196526"	FALSE	TRUE	FALSE
"ENSG00000196531"	FALSE	FALSE	FALSE
"ENSG00000196533"	TRUE	FALSE	FALSE
"ENSG00000196535"	FALSE	FALSE	FALSE
"ENSG00000196542"	TRUE	TRUE	TRUE
"ENSG00000196544"	FALSE	FALSE	FALSE
"ENSG00000196547"	TRUE	TRUE	FALSE
"ENSG00000196549"	TRUE	TRUE	FALSE
"ENSG00000196557"	TRUE	TRUE	FALSE
"ENSG00000196559"	TRUE	TRUE	FALSE
"ENSG00000196562"	FALSE	FALSE	FALSE
"ENSG00000196569"	FALSE	FALSE	FALSE
"ENSG00000196576"	TRUE	TRUE	FALSE
"ENSG00000196581"	TRUE	TRUE	FALSE
"ENSG00000196584"	TRUE	FALSE	FALSE
"ENSG00000196586"	FALSE	FALSE	FALSE
"ENSG00000196588"	FALSE	FALSE	FALSE
"ENSG00000196591"	FALSE	FALSE	FALSE
"ENSG00000196597"	FALSE	FALSE	FALSE
"ENSG00000196605"	FALSE	FALSE	FALSE
"ENSG00000196616"	TRUE	TRUE	FALSE
"ENSG00000196628"	FALSE	TRUE	FALSE
"ENSG00000196632"	TRUE	TRUE	TRUE
"ENSG00000196636"	TRUE	TRUE	FALSE
"ENSG00000196639"	TRUE	TRUE	FALSE
"ENSG00000196642"	FALSE	FALSE	FALSE
"ENSG00000196646"	FALSE	FALSE	FALSE
"ENSG00000196648"	FALSE	FALSE	FALSE
"ENSG00000196652"	FALSE	FALSE	FALSE
"ENSG00000196653"	FALSE	FALSE	FALSE
"ENSG00000196655"	FALSE	FALSE	FALSE
"ENSG00000196656"	FALSE	FALSE	FALSE
"ENSG00000196659"	FALSE	FALSE	FALSE
"ENSG00000196663"	FALSE	FALSE	FALSE
"ENSG00000196664"	TRUE	TRUE	TRUE
"ENSG00000196666"	TRUE	TRUE	TRUE
"ENSG00000196668"	TRUE	FALSE	FALSE
"ENSG00000196670"	FALSE	FALSE	FALSE
"ENSG00000196678"	FALSE	FALSE	FALSE
"ENSG00000196683"	FALSE	FALSE	FALSE
"ENSG00000196684"	TRUE	TRUE	TRUE
"ENSG00000196693"	FALSE	FALSE	FALSE
"ENSG00000196696"	TRUE	TRUE	FALSE
"ENSG00000196700"	FALSE	FALSE	FALSE
"ENSG00000196704"	FALSE	FALSE	FALSE
"ENSG00000196705"	FALSE	FALSE	FALSE
"ENSG00000196712"	FALSE	FALSE	FALSE
"ENSG00000196715"	TRUE	TRUE	FALSE
"ENSG00000196724"	FALSE	FALSE	FALSE
"ENSG00000196730"	FALSE	FALSE	FALSE
"ENSG00000196735"	TRUE	TRUE	FALSE
"ENSG00000196739"	FALSE	FALSE	FALSE
"ENSG00000196741"	FALSE	FALSE	FALSE
"ENSG00000196743"	FALSE	FALSE	FALSE
"ENSG00000196754"	TRUE	TRUE	FALSE
"ENSG00000196756"	FALSE	FALSE	FALSE
"ENSG00000196757"	FALSE	FALSE	FALSE
"ENSG00000196776"	FALSE	FALSE	FALSE
"ENSG00000196781"	FALSE	FALSE	FALSE
"ENSG00000196782"	FALSE	TRUE	FALSE
"ENSG00000196787"	TRUE	TRUE	FALSE
"ENSG00000196792"	FALSE	FALSE	FALSE
"ENSG00000196793"	FALSE	FALSE	FALSE
"ENSG00000196810"	FALSE	FALSE	FALSE
"ENSG00000196812"	FALSE	FALSE	FALSE
"ENSG00000196814"	FALSE	FALSE	FALSE
"ENSG00000196821"	TRUE	TRUE	FALSE
"ENSG00000196839"	TRUE	TRUE	FALSE
"ENSG00000196843"	TRUE	TRUE	FALSE
"ENSG00000196850"	TRUE	TRUE	TRUE
"ENSG00000196865"	TRUE	TRUE	FALSE
"ENSG00000196867"	FALSE	FALSE	FALSE
"ENSG00000196872"	FALSE	FALSE	FALSE
"ENSG00000196873"	FALSE	TRUE	FALSE
"ENSG00000196878"	FALSE	FALSE	FALSE
"ENSG00000196911"	FALSE	FALSE	FALSE
"ENSG00000196912"	FALSE	FALSE	FALSE
"ENSG00000196914"	FALSE	FALSE	FALSE
"ENSG00000196922"	TRUE	TRUE	FALSE
"ENSG00000196923"	TRUE	TRUE	FALSE
"ENSG00000196924"	FALSE	FALSE	FALSE
"ENSG00000196932"	FALSE	TRUE	FALSE
"ENSG00000196935"	FALSE	FALSE	FALSE
"ENSG00000196937"	FALSE	FALSE	FALSE
"ENSG00000196943"	FALSE	FALSE	FALSE
"ENSG00000196950"	FALSE	FALSE	FALSE
"ENSG00000196951"	TRUE	FALSE	FALSE
"ENSG00000196954"	FALSE	FALSE	FALSE
"ENSG00000196961"	FALSE	FALSE	FALSE
"ENSG00000196963"	FALSE	FALSE	FALSE
"ENSG00000196966"	FALSE	FALSE	FALSE
"ENSG00000196967"	FALSE	FALSE	FALSE
"ENSG00000196968"	FALSE	FALSE	FALSE
"ENSG00000196972"	FALSE	FALSE	FALSE
"ENSG00000196975"	TRUE	TRUE	FALSE
"ENSG00000196976"	TRUE	FALSE	FALSE
"ENSG00000196981"	FALSE	FALSE	FALSE
"ENSG00000196998"	FALSE	FALSE	FALSE
"ENSG00000197006"	FALSE	FALSE	FALSE
"ENSG00000197008"	FALSE	FALSE	FALSE
"ENSG00000197013"	FALSE	FALSE	FALSE
"ENSG00000197016"	FALSE	FALSE	FALSE
"ENSG00000197019"	FALSE	FALSE	FALSE
"ENSG00000197020"	FALSE	FALSE	FALSE
"ENSG00000197021"	FALSE	FALSE	FALSE
"ENSG00000197024"	FALSE	FALSE	FALSE
"ENSG00000197037"	FALSE	FALSE	FALSE
"ENSG00000197043"	FALSE	FALSE	FALSE
"ENSG00000197044"	TRUE	TRUE	FALSE
"ENSG00000197045"	TRUE	FALSE	FALSE
"ENSG00000197050"	FALSE	FALSE	FALSE
"ENSG00000197054"	TRUE	TRUE	FALSE
"ENSG00000197056"	FALSE	FALSE	FALSE
"ENSG00000197062"	TRUE	TRUE	FALSE
"ENSG00000197063"	TRUE	FALSE	FALSE
"ENSG00000197070"	FALSE	FALSE	FALSE
"ENSG00000197077"	FALSE	TRUE	FALSE
"ENSG00000197081"	TRUE	FALSE	FALSE
"ENSG00000197083"	TRUE	TRUE	FALSE
"ENSG00000197093"	TRUE	TRUE	TRUE
"ENSG00000197102"	FALSE	FALSE	FALSE
"ENSG00000197111"	FALSE	FALSE	FALSE
"ENSG00000197114"	FALSE	FALSE	FALSE
"ENSG00000197119"	FALSE	FALSE	FALSE
"ENSG00000197121"	FALSE	FALSE	FALSE
"ENSG00000197122"	FALSE	FALSE	FALSE
"ENSG00000197124"	TRUE	TRUE	TRUE
"ENSG00000197128"	FALSE	FALSE	FALSE
"ENSG00000197134"	FALSE	FALSE	FALSE
"ENSG00000197136"	FALSE	FALSE	FALSE
"ENSG00000197140"	TRUE	TRUE	FALSE
"ENSG00000197142"	TRUE	TRUE	FALSE
"ENSG00000197146"	TRUE	FALSE	FALSE
"ENSG00000197147"	TRUE	FALSE	FALSE
"ENSG00000197150"	FALSE	FALSE	FALSE
"ENSG00000197157"	FALSE	FALSE	FALSE
"ENSG00000197162"	FALSE	FALSE	FALSE
"ENSG00000197165"	FALSE	FALSE	FALSE
"ENSG00000197170"	TRUE	TRUE	FALSE
"ENSG00000197180"	TRUE	FALSE	FALSE
"ENSG00000197181"	FALSE	FALSE	FALSE
"ENSG00000197182"	FALSE	FALSE	FALSE
"ENSG00000197183"	TRUE	TRUE	FALSE
"ENSG00000197208"	FALSE	FALSE	FALSE
"ENSG00000197217"	FALSE	FALSE	FALSE
"ENSG00000197223"	FALSE	FALSE	FALSE
"ENSG00000197226"	FALSE	FALSE	FALSE
"ENSG00000197245"	FALSE	FALSE	FALSE
"ENSG00000197249"	FALSE	FALSE	FALSE
"ENSG00000197253"	TRUE	FALSE	FALSE
"ENSG00000197256"	FALSE	FALSE	FALSE
"ENSG00000197258"	FALSE	FALSE	FALSE
"ENSG00000197261"	TRUE	FALSE	FALSE
"ENSG00000197265"	FALSE	FALSE	FALSE
"ENSG00000197275"	FALSE	FALSE	FALSE
"ENSG00000197279"	FALSE	FALSE	FALSE
"ENSG00000197283"	FALSE	FALSE	FALSE
"ENSG00000197291"	FALSE	FALSE	FALSE
"ENSG00000197296"	FALSE	TRUE	FALSE
"ENSG00000197299"	TRUE	TRUE	TRUE
"ENSG00000197301"	TRUE	TRUE	FALSE
"ENSG00000197302"	TRUE	FALSE	FALSE
"ENSG00000197312"	FALSE	FALSE	FALSE
"ENSG00000197321"	FALSE	TRUE	FALSE
"ENSG00000197323"	FALSE	FALSE	FALSE
"ENSG00000197324"	FALSE	FALSE	FALSE
"ENSG00000197329"	TRUE	FALSE	FALSE
"ENSG00000197332"	FALSE	FALSE	FALSE
"ENSG00000197343"	TRUE	FALSE	FALSE
"ENSG00000197345"	FALSE	FALSE	FALSE
"ENSG00000197355"	FALSE	FALSE	FALSE
"ENSG00000197358"	FALSE	FALSE	FALSE
"ENSG00000197360"	TRUE	FALSE	FALSE
"ENSG00000197361"	TRUE	TRUE	FALSE
"ENSG00000197362"	FALSE	TRUE	FALSE
"ENSG00000197363"	TRUE	TRUE	FALSE
"ENSG00000197372"	FALSE	FALSE	FALSE
"ENSG00000197375"	TRUE	TRUE	FALSE
"ENSG00000197380"	TRUE	TRUE	FALSE
"ENSG00000197381"	FALSE	FALSE	FALSE
"ENSG00000197386"	FALSE	FALSE	FALSE
"ENSG00000197405"	TRUE	TRUE	FALSE
"ENSG00000197417"	FALSE	FALSE	FALSE
"ENSG00000197429"	FALSE	FALSE	FALSE
"ENSG00000197442"	TRUE	FALSE	FALSE
"ENSG00000197444"	TRUE	TRUE	FALSE
"ENSG00000197448"	FALSE	FALSE	FALSE
"ENSG00000197451"	FALSE	FALSE	FALSE
"ENSG00000197457"	TRUE	TRUE	FALSE
"ENSG00000197461"	FALSE	TRUE	FALSE
"ENSG00000197465"	TRUE	TRUE	FALSE
"ENSG00000197467"	FALSE	FALSE	FALSE
"ENSG00000197471"	TRUE	TRUE	TRUE
"ENSG00000197479"	FALSE	FALSE	FALSE
"ENSG00000197483"	FALSE	FALSE	FALSE
"ENSG00000197496"	TRUE	FALSE	FALSE
"ENSG00000197497"	FALSE	FALSE	FALSE
"ENSG00000197498"	FALSE	FALSE	FALSE
"ENSG00000197506"	TRUE	FALSE	FALSE
"ENSG00000197520"	TRUE	FALSE	FALSE
"ENSG00000197530"	TRUE	FALSE	FALSE
"ENSG00000197535"	TRUE	FALSE	FALSE
"ENSG00000197536"	TRUE	TRUE	TRUE
"ENSG00000197548"	FALSE	FALSE	FALSE
"ENSG00000197555"	FALSE	TRUE	FALSE
"ENSG00000197557"	FALSE	FALSE	FALSE
"ENSG00000197558"	TRUE	TRUE	FALSE
"ENSG00000197562"	TRUE	FALSE	FALSE
"ENSG00000197563"	FALSE	FALSE	FALSE
"ENSG00000197565"	FALSE	FALSE	FALSE
"ENSG00000197566"	TRUE	TRUE	FALSE
"ENSG00000197568"	TRUE	TRUE	FALSE
"ENSG00000197579"	TRUE	FALSE	FALSE
"ENSG00000197580"	FALSE	FALSE	FALSE
"ENSG00000197582"	FALSE	FALSE	FALSE
"ENSG00000197584"	TRUE	TRUE	FALSE
"ENSG00000197586"	TRUE	TRUE	FALSE
"ENSG00000197594"	TRUE	FALSE	FALSE
"ENSG00000197599"	TRUE	TRUE	FALSE
"ENSG00000197601"	FALSE	FALSE	FALSE
"ENSG00000197603"	FALSE	FALSE	FALSE
"ENSG00000197604"	TRUE	FALSE	TRUE
"ENSG00000197608"	FALSE	FALSE	FALSE
"ENSG00000197614"	FALSE	TRUE	FALSE
"ENSG00000197616"	TRUE	TRUE	TRUE
"ENSG00000197619"	FALSE	FALSE	FALSE
"ENSG00000197620"	FALSE	FALSE	FALSE
"ENSG00000197622"	FALSE	FALSE	FALSE
"ENSG00000197629"	FALSE	FALSE	FALSE
"ENSG00000197635"	TRUE	FALSE	FALSE
"ENSG00000197646"	FALSE	FALSE	FALSE
"ENSG00000197647"	FALSE	FALSE	FALSE
"ENSG00000197653"	FALSE	FALSE	FALSE
"ENSG00000197694"	FALSE	FALSE	FALSE
"ENSG00000197696"	FALSE	FALSE	FALSE
"ENSG00000197701"	TRUE	FALSE	FALSE
"ENSG00000197702"	TRUE	TRUE	FALSE
"ENSG00000197712"	FALSE	FALSE	FALSE
"ENSG00000197713"	FALSE	FALSE	FALSE
"ENSG00000197714"	FALSE	FALSE	FALSE
"ENSG00000197724"	FALSE	FALSE	FALSE
"ENSG00000197728"	FALSE	FALSE	FALSE
"ENSG00000197744"	FALSE	FALSE	FALSE
"ENSG00000197746"	FALSE	FALSE	FALSE
"ENSG00000197747"	FALSE	TRUE	FALSE
"ENSG00000197756"	FALSE	FALSE	FALSE
"ENSG00000197763"	FALSE	FALSE	FALSE
"ENSG00000197766"	FALSE	FALSE	FALSE
"ENSG00000197769"	FALSE	FALSE	FALSE
"ENSG00000197771"	TRUE	FALSE	FALSE
"ENSG00000197774"	FALSE	FALSE	FALSE
"ENSG00000197776"	FALSE	FALSE	FALSE
"ENSG00000197779"	TRUE	FALSE	FALSE
"ENSG00000197780"	FALSE	FALSE	FALSE
"ENSG00000197782"	FALSE	FALSE	FALSE
"ENSG00000197785"	FALSE	FALSE	FALSE
"ENSG00000197798"	FALSE	TRUE	FALSE
"ENSG00000197808"	FALSE	FALSE	FALSE
"ENSG00000197813"	FALSE	FALSE	FALSE
"ENSG00000197816"	FALSE	FALSE	FALSE
"ENSG00000197818"	FALSE	FALSE	FALSE
"ENSG00000197822"	FALSE	FALSE	FALSE
"ENSG00000197837"	TRUE	FALSE	FALSE
"ENSG00000197841"	FALSE	FALSE	FALSE
"ENSG00000197852"	TRUE	TRUE	TRUE
"ENSG00000197857"	FALSE	FALSE	FALSE
"ENSG00000197858"	TRUE	FALSE	FALSE
"ENSG00000197859"	TRUE	TRUE	FALSE
"ENSG00000197860"	FALSE	FALSE	FALSE
"ENSG00000197863"	FALSE	FALSE	FALSE
"ENSG00000197872"	FALSE	FALSE	FALSE
"ENSG00000197879"	FALSE	FALSE	FALSE
"ENSG00000197885"	FALSE	FALSE	FALSE
"ENSG00000197892"	FALSE	FALSE	FALSE
"ENSG00000197893"	FALSE	FALSE	FALSE
"ENSG00000197894"	FALSE	FALSE	FALSE
"ENSG00000197903"	FALSE	FALSE	FALSE
"ENSG00000197905"	TRUE	TRUE	FALSE
"ENSG00000197912"	FALSE	FALSE	FALSE
"ENSG00000197927"	TRUE	TRUE	FALSE
"ENSG00000197928"	FALSE	FALSE	FALSE
"ENSG00000197930"	TRUE	TRUE	FALSE
"ENSG00000197932"	FALSE	FALSE	FALSE
"ENSG00000197933"	FALSE	FALSE	FALSE
"ENSG00000197935"	FALSE	TRUE	FALSE
"ENSG00000197937"	FALSE	FALSE	FALSE
"ENSG00000197943"	FALSE	TRUE	FALSE
"ENSG00000197948"	TRUE	TRUE	FALSE
"ENSG00000197951"	FALSE	FALSE	FALSE
"ENSG00000197956"	FALSE	FALSE	FALSE
"ENSG00000197958"	FALSE	FALSE	FALSE
"ENSG00000197959"	TRUE	TRUE	FALSE
"ENSG00000197961"	FALSE	FALSE	FALSE
"ENSG00000197965"	FALSE	FALSE	FALSE
"ENSG00000197969"	TRUE	FALSE	FALSE
"ENSG00000197971"	TRUE	TRUE	FALSE
"ENSG00000197977"	TRUE	FALSE	FALSE
"ENSG00000197980"	FALSE	FALSE	FALSE
"ENSG00000197982"	FALSE	FALSE	FALSE
"ENSG00000197989"	FALSE	FALSE	FALSE
"ENSG00000197991"	FALSE	FALSE	FALSE
"ENSG00000197993"	TRUE	TRUE	FALSE
"ENSG00000198000"	FALSE	FALSE	FALSE
"ENSG00000198001"	TRUE	TRUE	FALSE
"ENSG00000198003"	FALSE	FALSE	FALSE
"ENSG00000198015"	FALSE	FALSE	FALSE
"ENSG00000198018"	FALSE	FALSE	FALSE
"ENSG00000198019"	FALSE	FALSE	FALSE
"ENSG00000198026"	FALSE	FALSE	FALSE
"ENSG00000198034"	FALSE	FALSE	FALSE
"ENSG00000198035"	FALSE	FALSE	FALSE
"ENSG00000198039"	FALSE	FALSE	FALSE
"ENSG00000198040"	FALSE	FALSE	FALSE
"ENSG00000198042"	FALSE	FALSE	FALSE
"ENSG00000198046"	FALSE	TRUE	FALSE
"ENSG00000198053"	FALSE	FALSE	FALSE
"ENSG00000198055"	FALSE	FALSE	FALSE
"ENSG00000198056"	FALSE	FALSE	FALSE
"ENSG00000198060"	TRUE	TRUE	FALSE
"ENSG00000198075"	FALSE	FALSE	FALSE
"ENSG00000198081"	FALSE	FALSE	FALSE
"ENSG00000198087"	TRUE	TRUE	FALSE
"ENSG00000198088"	TRUE	TRUE	TRUE
"ENSG00000198089"	TRUE	FALSE	FALSE
"ENSG00000198093"	FALSE	FALSE	FALSE
"ENSG00000198105"	FALSE	FALSE	FALSE
"ENSG00000198106"	FALSE	FALSE	FALSE
"ENSG00000198108"	TRUE	TRUE	FALSE
"ENSG00000198113"	FALSE	FALSE	FALSE
"ENSG00000198121"	FALSE	FALSE	FALSE
"ENSG00000198125"	FALSE	FALSE	FALSE
"ENSG00000198130"	FALSE	FALSE	FALSE
"ENSG00000198131"	FALSE	FALSE	FALSE
"ENSG00000198133"	TRUE	TRUE	FALSE
"ENSG00000198142"	FALSE	TRUE	FALSE
"ENSG00000198146"	TRUE	TRUE	FALSE
"ENSG00000198150"	FALSE	FALSE	FALSE
"ENSG00000198155"	FALSE	FALSE	FALSE
"ENSG00000198157"	FALSE	FALSE	FALSE
"ENSG00000198160"	FALSE	FALSE	FALSE
"ENSG00000198162"	FALSE	FALSE	FALSE
"ENSG00000198168"	FALSE	FALSE	FALSE
"ENSG00000198169"	TRUE	TRUE	FALSE
"ENSG00000198171"	FALSE	FALSE	FALSE
"ENSG00000198176"	TRUE	FALSE	FALSE
"ENSG00000198182"	FALSE	FALSE	FALSE
"ENSG00000198185"	FALSE	FALSE	FALSE
"ENSG00000198189"	TRUE	TRUE	FALSE
"ENSG00000198198"	FALSE	FALSE	FALSE
"ENSG00000198203"	FALSE	FALSE	FALSE
"ENSG00000198205"	FALSE	FALSE	FALSE
"ENSG00000198208"	FALSE	FALSE	FALSE
"ENSG00000198218"	FALSE	FALSE	FALSE
"ENSG00000198225"	FALSE	FALSE	FALSE
"ENSG00000198231"	FALSE	FALSE	FALSE
"ENSG00000198242"	FALSE	FALSE	FALSE
"ENSG00000198246"	FALSE	TRUE	FALSE
"ENSG00000198252"	FALSE	FALSE	FALSE
"ENSG00000198258"	FALSE	FALSE	FALSE
"ENSG00000198265"	FALSE	FALSE	FALSE
"ENSG00000198270"	FALSE	TRUE	FALSE
"ENSG00000198276"	FALSE	FALSE	FALSE
"ENSG00000198286"	TRUE	TRUE	FALSE
"ENSG00000198298"	FALSE	FALSE	FALSE
"ENSG00000198300"	FALSE	FALSE	FALSE
"ENSG00000198301"	FALSE	FALSE	FALSE
"ENSG00000198315"	FALSE	FALSE	FALSE
"ENSG00000198324"	FALSE	FALSE	FALSE
"ENSG00000198331"	TRUE	TRUE	FALSE
"ENSG00000198336"	FALSE	FALSE	FALSE
"ENSG00000198342"	TRUE	TRUE	FALSE
"ENSG00000198346"	FALSE	FALSE	FALSE
"ENSG00000198355"	TRUE	FALSE	FALSE
"ENSG00000198356"	FALSE	FALSE	FALSE
"ENSG00000198363"	FALSE	FALSE	FALSE
"ENSG00000198369"	FALSE	FALSE	FALSE
"ENSG00000198373"	FALSE	FALSE	FALSE
"ENSG00000198380"	FALSE	FALSE	FALSE
"ENSG00000198382"	FALSE	FALSE	FALSE
"ENSG00000198384"	TRUE	TRUE	FALSE
"ENSG00000198393"	FALSE	FALSE	FALSE
"ENSG00000198399"	TRUE	FALSE	FALSE
"ENSG00000198400"	TRUE	TRUE	FALSE
"ENSG00000198406"	TRUE	FALSE	FALSE
"ENSG00000198408"	FALSE	FALSE	FALSE
"ENSG00000198417"	FALSE	FALSE	FALSE
"ENSG00000198420"	FALSE	FALSE	FALSE
"ENSG00000198429"	TRUE	TRUE	FALSE
"ENSG00000198431"	TRUE	TRUE	FALSE
"ENSG00000198435"	FALSE	FALSE	FALSE
"ENSG00000198440"	FALSE	FALSE	FALSE
"ENSG00000198453"	FALSE	FALSE	FALSE
"ENSG00000198455"	FALSE	FALSE	FALSE
"ENSG00000198464"	TRUE	TRUE	FALSE
"ENSG00000198466"	FALSE	FALSE	FALSE
"ENSG00000198467"	FALSE	FALSE	FALSE
"ENSG00000198468"	FALSE	FALSE	FALSE
"ENSG00000198477"	TRUE	FALSE	FALSE
"ENSG00000198478"	TRUE	TRUE	FALSE
"ENSG00000198482"	FALSE	FALSE	FALSE
"ENSG00000198483"	TRUE	TRUE	FALSE
"ENSG00000198492"	FALSE	FALSE	FALSE
"ENSG00000198496"	FALSE	FALSE	FALSE
"ENSG00000198498"	FALSE	FALSE	FALSE
"ENSG00000198502"	TRUE	FALSE	FALSE
