"DEgenes_DCM"	"DEgenes_HCM"	"DEgenes_PPCM"	"DEgenes_IntDCM"	"DEgenes_IntHCM"
"ENSG00000242265"	"ENSG00000163605"	NA	NA	NA
"ENSG00000174485"	"ENSG00000263470"	NA	NA	NA
"ENSG00000151743"	"ENSG00000163053"	NA	NA	NA
"ENSG00000145247"	"ENSG00000153132"	NA	NA	NA
"ENSG00000272341"	"ENSG00000001461"	NA	NA	NA
"ENSG00000185261"	"ENSG00000181585"	NA	NA	NA
"ENSG00000129667"	"ENSG00000158113"	NA	NA	NA
"ENSG00000253106"	"ENSG00000146555"	NA	NA	NA
"ENSG00000102878"	"ENSG00000133083"	NA	NA	NA
"ENSG00000008405"	"ENSG00000144843"	NA	NA	NA
"ENSG00000263731"	"ENSG00000196639"	NA	NA	NA
"ENSG00000155324"	"ENSG00000271795"	NA	NA	NA
"ENSG00000268713"	"ENSG00000137103"	NA	NA	NA
"ENSG00000172785"	"ENSG00000152782"	NA	NA	NA
"ENSG00000183401"	"ENSG00000172893"	NA	NA	NA
"ENSG00000185716"	"ENSG00000106133"	NA	NA	NA
"ENSG00000235703"	"ENSG00000169155"	NA	NA	NA
"ENSG00000136720"	"ENSG00000118689"	NA	NA	NA
"ENSG00000238193"	"ENSG00000236753"	NA	NA	NA
"ENSG00000197702"	"ENSG00000272690"	NA	NA	NA
"ENSG00000255642"	"ENSG00000116133"	NA	NA	NA
"ENSG00000272129"	"ENSG00000236682"	NA	NA	NA
"ENSG00000232362"	"ENSG00000167525"	NA	NA	NA
"ENSG00000066933"	"ENSG00000240219"	NA	NA	NA
"ENSG00000136404"	"ENSG00000117632"	NA	NA	NA
"ENSG00000117020"	"ENSG00000203780"	NA	NA	NA
"ENSG00000169710"	"ENSG00000143924"	NA	NA	NA
"ENSG00000023697"	"ENSG00000233509"	NA	NA	NA
"ENSG00000213015"	"ENSG00000087077"	NA	NA	NA
"ENSG00000174600"	"ENSG00000117525"	NA	NA	NA
"ENSG00000076513"	"ENSG00000165194"	NA	NA	NA
"ENSG00000156650"	"ENSG00000164066"	NA	NA	NA
"ENSG00000167244"	"ENSG00000101955"	NA	NA	NA
"ENSG00000074219"	"ENSG00000175489"	NA	NA	NA
"ENSG00000158158"	"ENSG00000012660"	NA	NA	NA
"ENSG00000113384"	"ENSG00000266469"	NA	NA	NA
"ENSG00000149294"	"ENSG00000123836"	NA	NA	NA
"ENSG00000145780"	"ENSG00000110002"	NA	NA	NA
"ENSG00000174672"	"ENSG00000138303"	NA	NA	NA
"ENSG00000249115"	"ENSG00000183943"	NA	NA	NA
"ENSG00000204682"	"ENSG00000026297"	NA	NA	NA
"ENSG00000163815"	"ENSG00000272983"	NA	NA	NA
"ENSG00000146757"	"ENSG00000167554"	NA	NA	NA
"ENSG00000160282"	"ENSG00000012171"	NA	NA	NA
"ENSG00000090857"	"ENSG00000259918"	NA	NA	NA
"ENSG00000175505"	"ENSG00000143793"	NA	NA	NA
"ENSG00000170191"	"ENSG00000249855"	NA	NA	NA
"ENSG00000170832"	"ENSG00000161040"	NA	NA	NA
"ENSG00000163762"	"ENSG00000196559"	NA	NA	NA
"ENSG00000103742"	"ENSG00000196396"	NA	NA	NA
"ENSG00000155093"	"ENSG00000152061"	NA	NA	NA
"ENSG00000169239"	"ENSG00000271614"	NA	NA	NA
"ENSG00000256045"	"ENSG00000139970"	NA	NA	NA
"ENSG00000243444"	"ENSG00000272008"	NA	NA	NA
"ENSG00000130244"	"ENSG00000122033"	NA	NA	NA
"ENSG00000124275"	"ENSG00000135298"	NA	NA	NA
"ENSG00000230189"	"ENSG00000261353"	NA	NA	NA
"ENSG00000256356"	"ENSG00000158427"	NA	NA	NA
"ENSG00000074181"	"ENSG00000272529"	NA	NA	NA
"ENSG00000272142"	"ENSG00000272142"	NA	NA	NA
"ENSG00000131153"	"ENSG00000126106"	NA	NA	NA
"ENSG00000110723"	"ENSG00000217555"	NA	NA	NA
"ENSG00000170448"	"ENSG00000140688"	NA	NA	NA
"ENSG00000133878"	"ENSG00000111328"	NA	NA	NA
"ENSG00000100299"	"ENSG00000106701"	NA	NA	NA
"ENSG00000168016"	"ENSG00000102034"	NA	NA	NA
"ENSG00000133216"	"ENSG00000228791"	NA	NA	NA
"ENSG00000149289"	"ENSG00000061676"	NA	NA	NA
"ENSG00000221869"	"ENSG00000164209"	NA	NA	NA
"ENSG00000171793"	"ENSG00000047617"	NA	NA	NA
"ENSG00000171103"	"ENSG00000187187"	NA	NA	NA
"ENSG00000258199"	"ENSG00000237857"	NA	NA	NA
"ENSG00000160013"	"ENSG00000170323"	NA	NA	NA
"ENSG00000114302"	"ENSG00000235609"	NA	NA	NA
"ENSG00000272831"	"ENSG00000172379"	NA	NA	NA
"ENSG00000267605"	"ENSG00000269696"	NA	NA	NA
"ENSG00000177663"	"ENSG00000125454"	NA	NA	NA
"ENSG00000160932"	"ENSG00000121966"	NA	NA	NA
"ENSG00000262663"	"ENSG00000174080"	NA	NA	NA
"ENSG00000120658"	"ENSG00000156931"	NA	NA	NA
"ENSG00000231890"	"ENSG00000234160"	NA	NA	NA
"ENSG00000101265"	"ENSG00000065060"	NA	NA	NA
"ENSG00000221829"	"ENSG00000135899"	NA	NA	NA
"ENSG00000183171"	"ENSG00000176894"	NA	NA	NA
"ENSG00000112984"	"ENSG00000240288"	NA	NA	NA
"ENSG00000151892"	"ENSG00000159685"	NA	NA	NA
"ENSG00000130775"	"ENSG00000204396"	NA	NA	NA
"ENSG00000085741"	"ENSG00000197405"	NA	NA	NA
"ENSG00000137821"	"ENSG00000148677"	NA	NA	NA
"ENSG00000179855"	"ENSG00000168502"	NA	NA	NA
"ENSG00000272145"	"ENSG00000175352"	NA	NA	NA
"ENSG00000235888"	"ENSG00000261428"	NA	NA	NA
"ENSG00000174574"	"ENSG00000246089"	NA	NA	NA
"ENSG00000064313"	"ENSG00000170113"	NA	NA	NA
"ENSG00000273253"	"ENSG00000232774"	NA	NA	NA
"ENSG00000253716"	"ENSG00000254837"	NA	NA	NA
"ENSG00000261425"	"ENSG00000168781"	NA	NA	NA
"ENSG00000186951"	"ENSG00000230002"	NA	NA	NA
"ENSG00000139547"	"ENSG00000197363"	NA	NA	NA
"ENSG00000138821"	"ENSG00000172638"	NA	NA	NA
"ENSG00000163879"	"ENSG00000205726"	NA	NA	NA
"ENSG00000186952"	"ENSG00000119782"	NA	NA	NA
"ENSG00000105373"	"ENSG00000163812"	NA	NA	NA
"ENSG00000171860"	"ENSG00000109743"	NA	NA	NA
"ENSG00000144648"	"ENSG00000140057"	NA	NA	NA
"ENSG00000270672"	"ENSG00000177427"	NA	NA	NA
"ENSG00000160285"	"ENSG00000138101"	NA	NA	NA
"ENSG00000130511"	"ENSG00000048162"	NA	NA	NA
"ENSG00000235559"	"ENSG00000102678"	NA	NA	NA
"ENSG00000239704"	"ENSG00000198580"	NA	NA	NA
"ENSG00000153132"	"ENSG00000172493"	NA	NA	NA
"ENSG00000127948"	"ENSG00000147535"	NA	NA	NA
"ENSG00000185585"	"ENSG00000232995"	NA	NA	NA
"ENSG00000138032"	"ENSG00000185238"	NA	NA	NA
"ENSG00000162407"	"ENSG00000090661"	NA	NA	NA
"ENSG00000015520"	"ENSG00000109466"	NA	NA	NA
"ENSG00000135540"	"ENSG00000111696"	NA	NA	NA
"ENSG00000138071"	"ENSG00000139547"	NA	NA	NA
"ENSG00000214456"	"ENSG00000135363"	NA	NA	NA
"ENSG00000249859"	"ENSG00000102547"	NA	NA	NA
"ENSG00000068650"	"ENSG00000146476"	NA	NA	NA
"ENSG00000254690"	"ENSG00000108582"	NA	NA	NA
"ENSG00000136630"	"ENSG00000237950"	NA	NA	NA
"ENSG00000169583"	"ENSG00000178425"	NA	NA	NA
"ENSG00000108528"	"ENSG00000068079"	NA	NA	NA
"ENSG00000270638"	"ENSG00000198133"	NA	NA	NA
"ENSG00000224958"	"ENSG00000141052"	NA	NA	NA
"ENSG00000264201"	"ENSG00000259985"	NA	NA	NA
"ENSG00000226251"	"ENSG00000178184"	NA	NA	NA
"ENSG00000267546"	"ENSG00000186314"	NA	NA	NA
"ENSG00000148948"	"ENSG00000224958"	NA	NA	NA
"ENSG00000085117"	"ENSG00000172594"	NA	NA	NA
"ENSG00000171159"	"ENSG00000168062"	NA	NA	NA
"ENSG00000196584"	"ENSG00000102878"	NA	NA	NA
"ENSG00000162630"	"ENSG00000179094"	NA	NA	NA
"ENSG00000226711"	"ENSG00000162512"	NA	NA	NA
"ENSG00000170604"	"ENSG00000008405"	NA	NA	NA
"ENSG00000223745"	"ENSG00000267127"	NA	NA	NA
"ENSG00000227630"	"ENSG00000188522"	NA	NA	NA
"ENSG00000082153"	"ENSG00000104472"	NA	NA	NA
"ENSG00000048342"	"ENSG00000171757"	NA	NA	NA
"ENSG00000053371"	"ENSG00000133056"	NA	NA	NA
"ENSG00000270083"	"ENSG00000135722"	NA	NA	NA
"ENSG00000249222"	"ENSG00000170088"	NA	NA	NA
"ENSG00000188707"	"ENSG00000163251"	NA	NA	NA
"ENSG00000185499"	"ENSG00000107679"	NA	NA	NA
"ENSG00000151062"	"ENSG00000084090"	NA	NA	NA
"ENSG00000234745"	"ENSG00000170271"	NA	NA	NA
"ENSG00000215386"	"ENSG00000160190"	NA	NA	NA
"ENSG00000228798"	"ENSG00000163428"	NA	NA	NA
"ENSG00000125170"	"ENSG00000167615"	NA	NA	NA
"ENSG00000182257"	"ENSG00000102977"	NA	NA	NA
"ENSG00000177200"	"ENSG00000134539"	NA	NA	NA
"ENSG00000047634"	"ENSG00000224699"	NA	NA	NA
"ENSG00000247950"	"ENSG00000178665"	NA	NA	NA
"ENSG00000227671"	"ENSG00000166128"	NA	NA	NA
"ENSG00000213465"	"ENSG00000164294"	NA	NA	NA
"ENSG00000111450"	"ENSG00000184232"	NA	NA	NA
"ENSG00000096070"	"ENSG00000231999"	NA	NA	NA
"ENSG00000105707"	"ENSG00000124701"	NA	NA	NA
"ENSG00000058453"	"ENSG00000224261"	NA	NA	NA
"ENSG00000196547"	"ENSG00000011143"	NA	NA	NA
"ENSG00000161298"	"ENSG00000185324"	NA	NA	NA
"ENSG00000186364"	"ENSG00000138376"	NA	NA	NA
"ENSG00000164294"	"ENSG00000263731"	NA	NA	NA
"ENSG00000184441"	"ENSG00000134202"	NA	NA	NA
"ENSG00000189060"	"ENSG00000157833"	NA	NA	NA
"ENSG00000255153"	"ENSG00000165379"	NA	NA	NA
"ENSG00000237461"	"ENSG00000120708"	NA	NA	NA
"ENSG00000103479"	"ENSG00000165506"	NA	NA	NA
"ENSG00000111181"	"ENSG00000171097"	NA	NA	NA
"ENSG00000235927"	"ENSG00000102393"	NA	NA	NA
"ENSG00000101082"	"ENSG00000166086"	NA	NA	NA
"ENSG00000253954"	"ENSG00000130244"	NA	NA	NA
"ENSG00000273340"	"ENSG00000120662"	NA	NA	NA
"ENSG00000237238"	"ENSG00000084754"	NA	NA	NA
"ENSG00000203644"	"ENSG00000010282"	NA	NA	NA
"ENSG00000180530"	"ENSG00000171365"	NA	NA	NA
"ENSG00000184381"	"ENSG00000156711"	NA	NA	NA
"ENSG00000255160"	"ENSG00000096063"	NA	NA	NA
"ENSG00000261662"	"ENSG00000166743"	NA	NA	NA
"ENSG00000155304"	"ENSG00000113456"	NA	NA	NA
"ENSG00000242814"	"ENSG00000214160"	NA	NA	NA
"ENSG00000136870"	"ENSG00000113811"	NA	NA	NA
"ENSG00000182287"	"ENSG00000123360"	NA	NA	NA
"ENSG00000263327"	"ENSG00000158458"	NA	NA	NA
"ENSG00000157017"	"ENSG00000147155"	NA	NA	NA
"ENSG00000111057"	"ENSG00000267454"	NA	NA	NA
"ENSG00000107611"	"ENSG00000204991"	NA	NA	NA
"ENSG00000243859"	"ENSG00000132359"	NA	NA	NA
"ENSG00000118412"	"ENSG00000267254"	NA	NA	NA
"ENSG00000184574"	"ENSG00000196511"	NA	NA	NA
"ENSG00000100918"	"ENSG00000181007"	NA	NA	NA
"ENSG00000113456"	"ENSG00000197465"	NA	NA	NA
"ENSG00000227097"	"ENSG00000103044"	NA	NA	NA
"ENSG00000161958"	"ENSG00000205707"	NA	NA	NA
"ENSG00000184348"	"ENSG00000158560"	NA	NA	NA
"ENSG00000214954"	"ENSG00000196139"	NA	NA	NA
"ENSG00000267127"	"ENSG00000273081"	NA	NA	NA
"ENSG00000137642"	"ENSG00000155324"	NA	NA	NA
"ENSG00000248360"	"ENSG00000061337"	NA	NA	NA
"ENSG00000177570"	"ENSG00000213398"	NA	NA	NA
"ENSG00000135298"	"ENSG00000130844"	NA	NA	NA
"ENSG00000111962"	"ENSG00000185585"	NA	NA	NA
"ENSG00000135144"	"ENSG00000114686"	NA	NA	NA
"ENSG00000100302"	"ENSG00000225855"	NA	NA	NA
"ENSG00000133256"	"ENSG00000095383"	NA	NA	NA
"ENSG00000185272"	"ENSG00000004864"	NA	NA	NA
"ENSG00000182050"	"ENSG00000081760"	NA	NA	NA
"ENSG00000104897"	"ENSG00000138768"	NA	NA	NA
"ENSG00000111325"	"ENSG00000149476"	NA	NA	NA
"ENSG00000120690"	"ENSG00000006432"	NA	NA	NA
"ENSG00000101444"	"ENSG00000172828"	NA	NA	NA
"ENSG00000187609"	"ENSG00000214944"	NA	NA	NA
"ENSG00000233058"	"ENSG00000135241"	NA	NA	NA
"ENSG00000174429"	"ENSG00000100368"	NA	NA	NA
"ENSG00000120280"	"ENSG00000184216"	NA	NA	NA
"ENSG00000043591"	"ENSG00000223749"	NA	NA	NA
"ENSG00000160791"	"ENSG00000178075"	NA	NA	NA
"ENSG00000135905"	"ENSG00000138738"	NA	NA	NA
"ENSG00000230076"	"ENSG00000176054"	NA	NA	NA
"ENSG00000202198"	"ENSG00000157470"	NA	NA	NA
"ENSG00000003249"	"ENSG00000237489"	NA	NA	NA
"ENSG00000214900"	"ENSG00000113312"	NA	NA	NA
"ENSG00000165061"	"ENSG00000177707"	NA	NA	NA
"ENSG00000131943"	"ENSG00000135002"	NA	NA	NA
"ENSG00000261777"	"ENSG00000137692"	NA	NA	NA
"ENSG00000254427"	"ENSG00000172264"	NA	NA	NA
"ENSG00000204371"	"ENSG00000197905"	NA	NA	NA
"ENSG00000164626"	"ENSG00000111913"	NA	NA	NA
"ENSG00000251580"	"ENSG00000141295"	NA	NA	NA
"ENSG00000235605"	"ENSG00000146966"	NA	NA	NA
"ENSG00000272525"	"ENSG00000011347"	NA	NA	NA
"ENSG00000226948"	"ENSG00000226281"	NA	NA	NA
"ENSG00000153904"	"ENSG00000241570"	NA	NA	NA
"ENSG00000137203"	"ENSG00000113845"	NA	NA	NA
"ENSG00000267198"	"ENSG00000267009"	NA	NA	NA
"ENSG00000264278"	"ENSG00000068001"	NA	NA	NA
"ENSG00000176720"	"ENSG00000138835"	NA	NA	NA
"ENSG00000100065"	"ENSG00000165609"	NA	NA	NA
"ENSG00000140853"	"ENSG00000116815"	NA	NA	NA
"ENSG00000172493"	"ENSG00000075884"	NA	NA	NA
"ENSG00000131873"	"ENSG00000250934"	NA	NA	NA
"ENSG00000156374"	"ENSG00000162337"	NA	NA	NA
"ENSG00000002587"	"ENSG00000171793"	NA	NA	NA
"ENSG00000196557"	"ENSG00000105609"	NA	NA	NA
"ENSG00000127191"	"ENSG00000147003"	NA	NA	NA
"ENSG00000144426"	"ENSG00000224086"	NA	NA	NA
"ENSG00000237214"	"ENSG00000130158"	NA	NA	NA
"ENSG00000147676"	"ENSG00000055208"	NA	NA	NA
"ENSG00000247626"	"ENSG00000186854"	NA	NA	NA
"ENSG00000164900"	"ENSG00000111450"	NA	NA	NA
"ENSG00000058085"	"ENSG00000104177"	NA	NA	NA
"ENSG00000204381"	"ENSG00000233822"	NA	NA	NA
"ENSG00000137507"	"ENSG00000160796"	NA	NA	NA
"ENSG00000178201"	"ENSG00000144357"	NA	NA	NA
"ENSG00000129657"	"ENSG00000163902"	NA	NA	NA
"ENSG00000153531"	"ENSG00000213790"	NA	NA	NA
"ENSG00000249855"	"ENSG00000128272"	NA	NA	NA
"ENSG00000260630"	"ENSG00000235084"	NA	NA	NA
"ENSG00000253948"	"ENSG00000112276"	NA	NA	NA
"ENSG00000213977"	"ENSG00000140931"	NA	NA	NA
"ENSG00000125354"	"ENSG00000102595"	NA	NA	NA
"ENSG00000167674"	"ENSG00000196284"	NA	NA	NA
"ENSG00000157657"	"ENSG00000115657"	NA	NA	NA
"ENSG00000124920"	"ENSG00000118564"	NA	NA	NA
"ENSG00000173852"	"ENSG00000147996"	NA	NA	NA
"ENSG00000154548"	"ENSG00000139055"	NA	NA	NA
"ENSG00000004139"	"ENSG00000122034"	NA	NA	NA
"ENSG00000261819"	"ENSG00000197296"	NA	NA	NA
"ENSG00000273372"	"ENSG00000198826"	NA	NA	NA
"ENSG00000161265"	"ENSG00000173402"	NA	NA	NA
"ENSG00000161640"	"ENSG00000141741"	NA	NA	NA
"ENSG00000148180"	"ENSG00000171853"	NA	NA	NA
"ENSG00000107201"	"ENSG00000135454"	NA	NA	NA
"ENSG00000189120"	"ENSG00000213139"	NA	NA	NA
"ENSG00000138592"	"ENSG00000216775"	NA	NA	NA
"ENSG00000138622"	"ENSG00000270179"	NA	NA	NA
"ENSG00000106785"	"ENSG00000129480"	NA	NA	NA
"ENSG00000269982"	"ENSG00000087842"	NA	NA	NA
"ENSG00000166483"	"ENSG00000238102"	NA	NA	NA
"ENSG00000233820"	"ENSG00000196296"	NA	NA	NA
"ENSG00000071537"	"ENSG00000251867"	NA	NA	NA
"ENSG00000134955"	"ENSG00000166813"	NA	NA	NA
"ENSG00000166128"	"ENSG00000261777"	NA	NA	NA
"ENSG00000087116"	"ENSG00000259658"	NA	NA	NA
"ENSG00000162512"	"ENSG00000229043"	NA	NA	NA
"ENSG00000247796"	"ENSG00000058668"	NA	NA	NA
"ENSG00000114737"	"ENSG00000157017"	NA	NA	NA
"ENSG00000171680"	"ENSG00000242265"	NA	NA	NA
"ENSG00000251259"	"ENSG00000147459"	NA	NA	NA
"ENSG00000078177"	"ENSG00000010671"	NA	NA	NA
"ENSG00000151617"	"ENSG00000184828"	NA	NA	NA
"ENSG00000037749"	"ENSG00000176490"	NA	NA	NA
"ENSG00000272812"	"ENSG00000099341"	NA	NA	NA
"ENSG00000100196"	"ENSG00000134317"	NA	NA	NA
"ENSG00000184612"	"ENSG00000135269"	NA	NA	NA
"ENSG00000138768"	"ENSG00000166173"	NA	NA	NA
"ENSG00000115657"	"ENSG00000158158"	NA	NA	NA
"ENSG00000087842"	"ENSG00000165533"	NA	NA	NA
"ENSG00000244459"	"ENSG00000140332"	NA	NA	NA
"ENSG00000231826"	"ENSG00000170161"	NA	NA	NA
"ENSG00000158714"	"ENSG00000036448"	NA	NA	NA
"ENSG00000243679"	"ENSG00000264278"	NA	NA	NA
"ENSG00000147996"	"ENSG00000169228"	NA	NA	NA
"ENSG00000269772"	"ENSG00000130997"	NA	NA	NA
"ENSG00000173621"	"ENSG00000162783"	NA	NA	NA
"ENSG00000164591"	"ENSG00000156299"	NA	NA	NA
"ENSG00000137672"	"ENSG00000067057"	NA	NA	NA
"ENSG00000170312"	"ENSG00000136682"	NA	NA	NA
"ENSG00000261101"	"ENSG00000146938"	NA	NA	NA
"ENSG00000058404"	"ENSG00000148498"	NA	NA	NA
"ENSG00000127419"	"ENSG00000092096"	NA	NA	NA
"ENSG00000148677"	"ENSG00000268573"	NA	NA	NA
"ENSG00000089472"	"ENSG00000165655"	NA	NA	NA
"ENSG00000188783"	"ENSG00000228486"	NA	NA	NA
"ENSG00000177830"	"ENSG00000177839"	NA	NA	NA
"ENSG00000223551"	"ENSG00000116774"	NA	NA	NA
"ENSG00000107485"	"ENSG00000189058"	NA	NA	NA
"ENSG00000239521"	"ENSG00000115641"	NA	NA	NA
"ENSG00000232742"	"ENSG00000205791"	NA	NA	NA
"ENSG00000166478"	"ENSG00000197935"	NA	NA	NA
"ENSG00000179133"	"ENSG00000176171"	NA	NA	NA
"ENSG00000121764"	"ENSG00000166707"	NA	NA	NA
"ENSG00000005020"	"ENSG00000133703"	NA	NA	NA
"ENSG00000102032"	"ENSG00000173653"	NA	NA	NA
"ENSG00000137434"	"ENSG00000217648"	NA	NA	NA
"ENSG00000174276"	"ENSG00000121022"	NA	NA	NA
"ENSG00000170190"	"ENSG00000006837"	NA	NA	NA
"ENSG00000142657"	"ENSG00000196155"	NA	NA	NA
"ENSG00000167895"	"ENSG00000152240"	NA	NA	NA
"ENSG00000267053"	"ENSG00000197959"	NA	NA	NA
"ENSG00000136367"	"ENSG00000138449"	NA	NA	NA
"ENSG00000269928"	"ENSG00000254469"	NA	NA	NA
"ENSG00000145736"	"ENSG00000233476"	NA	NA	NA
"ENSG00000154556"	"ENSG00000168275"	NA	NA	NA
"ENSG00000196189"	"ENSG00000116750"	NA	NA	NA
"ENSG00000182851"	"ENSG00000248175"	NA	NA	NA
"ENSG00000156885"	"ENSG00000171777"	NA	NA	NA
"ENSG00000112029"	"ENSG00000100055"	NA	NA	NA
"ENSG00000122870"	"ENSG00000136986"	NA	NA	NA
"ENSG00000169189"	"ENSG00000137274"	NA	NA	NA
"ENSG00000185238"	"ENSG00000185947"	NA	NA	NA
"ENSG00000223695"	"ENSG00000169252"	NA	NA	NA
"ENSG00000226137"	"ENSG00000243335"	NA	NA	NA
"ENSG00000123552"	"ENSG00000114302"	NA	NA	NA
"ENSG00000097033"	"ENSG00000251603"	NA	NA	NA
"ENSG00000166326"	"ENSG00000231234"	NA	NA	NA
"ENSG00000241684"	"ENSG00000109606"	NA	NA	NA
"ENSG00000139826"	"ENSG00000176018"	NA	NA	NA
"ENSG00000023287"	"ENSG00000173166"	NA	NA	NA
"ENSG00000174718"	"ENSG00000149201"	NA	NA	NA
"ENSG00000069974"	"ENSG00000076706"	NA	NA	NA
"ENSG00000139323"	"ENSG00000198087"	NA	NA	NA
"ENSG00000232056"	"ENSG00000136122"	NA	NA	NA
"ENSG00000170801"	"ENSG00000164385"	NA	NA	NA
"ENSG00000148498"	"ENSG00000163126"	NA	NA	NA
"ENSG00000110514"	"ENSG00000120156"	NA	NA	NA
"ENSG00000137942"	"ENSG00000236618"	NA	NA	NA
"ENSG00000177576"	"ENSG00000153879"	NA	NA	NA
"ENSG00000152767"	"ENSG00000156374"	NA	NA	NA
"ENSG00000177054"	"ENSG00000255085"	NA	NA	NA
"ENSG00000235297"	"ENSG00000170485"	NA	NA	NA
"ENSG00000223768"	"ENSG00000110917"	NA	NA	NA
"ENSG00000155099"	"ENSG00000181610"	NA	NA	NA
"ENSG00000125967"	"ENSG00000141458"	NA	NA	NA
"ENSG00000018625"	"ENSG00000236778"	NA	NA	NA
"ENSG00000229659"	"ENSG00000108950"	NA	NA	NA
"ENSG00000205707"	"ENSG00000270964"	NA	NA	NA
"ENSG00000144736"	"ENSG00000053371"	NA	NA	NA
"ENSG00000117114"	"ENSG00000114315"	NA	NA	NA
"ENSG00000111674"	"ENSG00000255857"	NA	NA	NA
"ENSG00000272864"	"ENSG00000229645"	NA	NA	NA
"ENSG00000132881"	"ENSG00000268713"	NA	NA	NA
"ENSG00000178222"	"ENSG00000173947"	NA	NA	NA
"ENSG00000237753"	"ENSG00000149257"	NA	NA	NA
"ENSG00000128590"	"ENSG00000137944"	NA	NA	NA
"ENSG00000179104"	"ENSG00000242732"	NA	NA	NA
"ENSG00000168229"	"ENSG00000120324"	NA	NA	NA
"ENSG00000164338"	"ENSG00000140526"	NA	NA	NA
"ENSG00000088899"	"ENSG00000147324"	NA	NA	NA
"ENSG00000234882"	"ENSG00000114480"	NA	NA	NA
"ENSG00000134202"	"ENSG00000161011"	NA	NA	NA
"ENSG00000168062"	"ENSG00000119471"	NA	NA	NA
"ENSG00000092295"	"ENSG00000159423"	NA	NA	NA
"ENSG00000178440"	"ENSG00000215251"	NA	NA	NA
"ENSG00000078549"	"ENSG00000254206"	NA	NA	NA
"ENSG00000225339"	"ENSG00000267543"	NA	NA	NA
"ENSG00000183833"	"ENSG00000168229"	NA	NA	NA
"ENSG00000114054"	"ENSG00000171862"	NA	NA	NA
"ENSG00000214541"	"ENSG00000229334"	NA	NA	NA
"ENSG00000169122"	"ENSG00000154743"	NA	NA	NA
"ENSG00000241343"	"ENSG00000106069"	NA	NA	NA
"ENSG00000170161"	"ENSG00000254614"	NA	NA	NA
"ENSG00000251003"	"ENSG00000180509"	NA	NA	NA
"ENSG00000125746"	"ENSG00000028116"	NA	NA	NA
"ENSG00000205837"	"ENSG00000153721"	NA	NA	NA
"ENSG00000270112"	"ENSG00000226137"	NA	NA	NA
"ENSG00000272079"	"ENSG00000219626"	NA	NA	NA
"ENSG00000186314"	"ENSG00000221944"	NA	NA	NA
"ENSG00000165997"	"ENSG00000164327"	NA	NA	NA
"ENSG00000235776"	"ENSG00000160877"	NA	NA	NA
"ENSG00000197360"	"ENSG00000154813"	NA	NA	NA
"ENSG00000083123"	"ENSG00000269936"	NA	NA	NA
"ENSG00000224420"	"ENSG00000111912"	NA	NA	NA
"ENSG00000108823"	"ENSG00000143995"	NA	NA	NA
"ENSG00000158092"	"ENSG00000213144"	NA	NA	NA
"ENSG00000115255"	"ENSG00000138074"	NA	NA	NA
"ENSG00000235609"	"ENSG00000182185"	NA	NA	NA
"ENSG00000125454"	"ENSG00000134250"	NA	NA	NA
"ENSG00000198826"	"ENSG00000139323"	NA	NA	NA
"ENSG00000134970"	"ENSG00000104369"	NA	NA	NA
"ENSG00000206432"	"ENSG00000143570"	NA	NA	NA
"ENSG00000254533"	"ENSG00000272777"	NA	NA	NA
"ENSG00000092929"	"ENSG00000213963"	NA	NA	NA
"ENSG00000162627"	"ENSG00000228878"	NA	NA	NA
"ENSG00000272902"	"ENSG00000178074"	NA	NA	NA
"ENSG00000170946"	"ENSG00000059573"	NA	NA	NA
"ENSG00000270210"	"ENSG00000198169"	NA	NA	NA
"ENSG00000162618"	"ENSG00000141456"	NA	NA	NA
"ENSG00000130600"	"ENSG00000260630"	NA	NA	NA
"ENSG00000260920"	"ENSG00000104368"	NA	NA	NA
"ENSG00000226259"	"ENSG00000177606"	NA	NA	NA
"ENSG00000116039"	"ENSG00000198604"	NA	NA	NA
"ENSG00000100336"	"ENSG00000087245"	NA	NA	NA
"ENSG00000104219"	"ENSG00000170191"	NA	NA	NA
"ENSG00000108582"	"ENSG00000272782"	NA	NA	NA
"ENSG00000183675"	"ENSG00000234745"	NA	NA	NA
"ENSG00000272338"	"ENSG00000167034"	NA	NA	NA
"ENSG00000146410"	"ENSG00000238105"	NA	NA	NA
"ENSG00000132357"	"ENSG00000183242"	NA	NA	NA
"ENSG00000139291"	"ENSG00000140044"	NA	NA	NA
"ENSG00000001617"	"ENSG00000178093"	NA	NA	NA
"ENSG00000160226"	"ENSG00000273148"	NA	NA	NA
"ENSG00000185480"	"ENSG00000104774"	NA	NA	NA
"ENSG00000130304"	"ENSG00000141756"	NA	NA	NA
"ENSG00000161921"	"ENSG00000162627"	NA	NA	NA
"ENSG00000224856"	"ENSG00000196526"	NA	NA	NA
"ENSG00000186409"	"ENSG00000105854"	NA	NA	NA
"ENSG00000129170"	"ENSG00000120334"	NA	NA	NA
"ENSG00000181773"	"ENSG00000079805"	NA	NA	NA
"ENSG00000131626"	"ENSG00000206503"	NA	NA	NA
"ENSG00000104870"	"ENSG00000240849"	NA	NA	NA
"ENSG00000134363"	"ENSG00000127418"	NA	NA	NA
"ENSG00000255139"	"ENSG00000168792"	NA	NA	NA
"ENSG00000203896"	"ENSG00000178149"	NA	NA	NA
"ENSG00000154415"	"ENSG00000179240"	NA	NA	NA
"ENSG00000207652"	"ENSG00000160216"	NA	NA	NA
"ENSG00000183828"	"ENSG00000197183"	NA	NA	NA
